abs_x,abs_y,efficiency,potential_flux,absorbed_flux,cos_factor,shadow_losses,missing_losses
-0.78,-0.44,36.889244,69423.19999999998,55673.25000000001,44.895552,7009.9936,
-0.78,-0.42,36.83391400000001,69423.19999999998,55589.72000000001,44.922349,7215.1112,
-0.78,-0.4,36.780713999999996,69423.19999999998,55509.439999999995,44.947712,7410.8668,
-0.78,-0.38,36.72613,69423.19999999998,55427.07,44.97269100000001,7607.440900000001,
-0.78,-0.36,36.741192999999996,69423.19999999998,55449.8,44.996469000000005,7706.069699999999,
-0.78,-0.34,36.819688,69423.19999999998,55568.25,45.019043,7705.902400000001,
-0.78,-0.32,36.883585000000004,69423.19999999998,55664.70999999999,45.040651,7697.3768,
-0.78,-0.3,36.937566000000004,69423.19999999998,55746.149999999994,45.060649999999995,7694.730799999999,
-0.78,-0.28,36.988687999999996,69423.19999999998,55823.34999999999,45.07933399999999,7700.676899999999,
-0.78,-0.26,37.05244799999999,69423.19999999998,55919.560000000005,45.09723700000001,7697.973500000001,
-0.78,-0.24,37.108954999999995,69423.19999999998,56004.84,45.113879999999995,7695.831500000001,
-0.78,-0.22,37.141987999999984,69423.19999999998,56054.68000000001,45.128783000000006,7706.530700000001,
-0.78,-0.2,37.181513,69423.19999999998,56114.34,45.142979999999994,7723.182400000001,
-0.78,-0.18,37.226883,69423.19999999998,56182.799999999996,45.155215999999996,7698.637400000001,
-0.78,-0.16,37.269115000000006,69423.19999999998,56246.53,45.166686,7695.171100000001,
-0.78,-0.14,37.299607999999985,69423.19999999998,56292.54,45.176778000000006,7703.5758,
-0.78,-0.12,37.322145,69423.19999999998,56326.55000000001,45.185181,7713.342499999999,
-0.78,-0.1,37.34475099999999,69423.19999999998,56360.689999999995,45.192799000000015,7723.496899999999,
-0.78,-0.08,37.361433000000005,69423.19999999998,56385.85,45.199045,7737.9398,
-0.78,-0.06,37.391662999999994,69423.19999999998,56431.490000000005,45.20391,7727.868199999999,
-0.78,-0.04,37.406457999999986,69423.19999999998,56453.82000000001,45.20792200000001,7717.2255,
-0.78,-0.02,37.409682000000004,69423.19999999998,56458.70000000001,45.209933,7723.741900000001,
-0.78,0.0,37.41112100000001,69423.19999999998,56460.890000000014,45.209769,7723.6325,
-0.78,0.02,37.414483000000004,69423.19999999998,56465.939999999995,45.209044000000006,7726.193199999999,
-0.78,0.04,37.422808,69423.19999999998,56478.490000000005,45.20679799999999,7709.8496,
-0.78,0.06,37.40594,69423.19999999998,56453.01,45.203269000000006,7720.5416000000005,
-0.78,0.08,37.38962000000001,69423.19999999998,56428.420000000006,45.199479999999994,7732.1646,
-0.78,0.1,37.35651000000001,69423.19999999998,56378.43999999999,45.19341599999999,7727.072400000001,
-0.78,0.12,37.34096300000001,69423.19999999998,56354.96,45.185777,7716.3778,
-0.78,0.14,37.293749,69423.19999999998,56283.73,45.17734300000001,7731.260999999999,
-0.78,0.16,37.268511,69423.19999999998,56245.579999999994,45.16728400000001,7719.0231,
-0.78,0.18,37.24261500000001,69423.19999999998,56206.560000000005,45.155527,7710.8697,
-0.78,0.2,37.18603600000001,69423.19999999998,56121.15,45.14257500000001,7733.197,
-0.78,0.22,37.14314999999999,69423.19999999998,56056.44999999999,45.128424,7728.9377,
-0.78,0.24,37.09488799999999,69423.19999999998,55983.619999999995,45.11333,7712.9567,
-0.78,0.26,37.04388199999999,69423.19999999998,55906.64,45.09655299999999,7701.8692,
-0.78,0.28,36.988188999999984,69423.19999999998,55822.59,45.07910700000001,7699.175000000001,
-0.78,0.3,36.943191,69423.19999999998,55754.63,45.06037400000001,7697.601900000001,
-0.78,0.32,36.881237,69423.19999999998,55661.2,45.04026800000001,7707.667199999999,
-0.78,0.34,36.791636999999994,69423.19999999998,55525.969999999994,45.01884,7730.8910000000005,
-0.78,0.36,36.717373,69423.19999999998,55413.84,44.996598999999996,7734.5912,
-0.78,0.38,36.70660899999999,69423.19999999998,55397.630000000005,44.972961,7641.904299999999,
-0.78,0.4,36.754760000000005,69423.19999999998,55470.28999999999,44.948184,7434.146499999999,
-0.78,0.42,36.80621099999999,69423.19999999998,55547.97,44.922002,7226.354100000001,
-0.78,0.44,36.86097999999999,69423.19999999998,55630.62000000001,44.89547700000001,7024.3222,
-0.78,0.46,36.914949,69423.19999999998,55712.049999999996,44.867432,6819.8614,
-0.78,0.48,36.94356300000001,69423.19999999998,55755.24,44.838763,6637.633500000002,
-0.78,0.5,36.98048800000001,69423.19999999998,55810.960000000014,44.80847,6441.775500000002,
-0.76,-0.5,37.102045000000004,69423.19999999998,55994.39000000001,44.804016,6418.565200000001,
-0.76,-0.48,37.069345,69423.19999999998,55945.05,44.834427999999996,6607.4878,
-0.76,-0.46,37.0372,69423.19999999998,55896.539999999986,44.863772,6801.102800000001,
-0.76,-0.44,36.992257999999985,69423.19999999998,55828.740000000005,44.892526,7005.0296,
-0.76,-0.42,36.935558,69423.19999999998,55743.159999999996,44.919613000000005,7209.4178999999995,
-0.76,-0.4,36.88165899999999,69423.19999999998,55661.81,44.945147999999996,7410.858899999999,
-0.76,-0.38,36.827594999999995,69423.19999999998,55580.19999999999,44.970242000000006,7606.8674,
-0.76,-0.36,36.84315399999999,69423.19999999998,55603.68,44.99411,7702.723300000001,
-0.76,-0.34,36.923213000000004,69423.19999999998,55724.51999999999,45.016855,7698.9256,
-0.76,-0.32,36.984598999999996,69423.19999999998,55817.19,45.038592,7694.7711,
-0.76,-0.3,37.03971000000001,69423.19999999998,55900.299999999996,45.05888,7695.402899999999,
-0.76,-0.28,37.090686,69423.19999999998,55977.27,45.077875999999996,7708.0115000000005,
-0.76,-0.26,37.157424999999996,69423.19999999998,56077.93000000001,45.095707,7700.771099999999,
-0.76,-0.24,37.21033800000001,69423.19999999998,56157.84,45.11261000000001,7700.2884,
-0.76,-0.22,37.24453100000001,69423.19999999998,56209.46,45.12769,7713.983499999999,
-0.76,-0.2,37.281555000000004,69423.19999999998,56265.33,45.142048,7731.4121000000005,
-0.76,-0.18,37.326773,69423.19999999998,56333.590000000004,45.15430200000001,7709.175,
-0.76,-0.16,37.371819999999985,69423.19999999998,56401.54,45.165824,7701.5191,
-0.76,-0.14,37.407372,69423.19999999998,56455.22,45.176033999999994,7708.143,
-0.76,-0.12,37.429107,69423.19999999998,56487.99999999999,45.184658,7720.419000000002,
-0.76,-0.1,37.449576,69423.19999999998,56518.899999999994,45.192116,7729.9469,
-0.76,-0.08,37.465661,69423.19999999998,56543.14,45.198404000000004,7744.5678,
-0.76,-0.06,37.498231000000004,69423.19999999998,56592.35,45.203282,7733.4377,
-0.76,-0.04,37.512525000000004,69423.19999999998,56613.92,45.207191,7724.6689,
-0.76,-0.02,37.518359,69423.19999999998,56622.710000000014,45.209186,7727.120900000001,
-0.76,0.0,37.519334,69423.19999999998,56624.18000000001,45.20896,7727.2889000000005,
-0.76,0.02,37.520301999999994,69423.19999999998,56625.61000000001,45.208373,7732.031499999999,
-0.76,0.04,37.52990500000001,69423.19999999998,56640.11000000001,45.206139,7715.827800000001,
-0.76,0.06,37.511093,69423.19999999998,56611.729999999996,45.202718999999995,7730.803099999999,
-0.76,0.08,37.49320700000001,69423.19999999998,56584.77999999999,45.198873999999996,7741.434299999999,
-0.76,0.1,37.461122,69423.19999999998,56536.33,45.19273599999999,7735.169499999999,
-0.76,0.12,37.443698999999995,69423.19999999998,56510.04,45.185024999999996,7726.237700000001,
-0.76,0.14,37.39791399999999,69423.19999999998,56440.92,45.17656899999999,7739.278600000001,
-0.76,0.16,37.36962700000001,69423.19999999998,56398.24,45.166411,7730.3332,
-0.76,0.18,37.337897000000005,69423.19999999998,56350.37,45.154465,7723.456099999999,
-0.76,0.2,37.28400500000001,69423.19999999998,56269.02,45.141411000000005,7743.710199999999,
-0.76,0.22,37.242975,69423.19999999998,56207.06999999999,45.12705799999999,7736.756000000002,
-0.76,0.24,37.195595999999995,69423.19999999998,56135.59999999999,45.112079,7724.241300000001,
-0.76,0.26,37.140974,69423.19999999998,56053.18000000001,45.095420999999995,7717.888599999999,
-0.76,0.28,37.08921599999999,69423.19999999998,55975.07,45.077732999999995,7709.924400000001,
-0.76,0.3,37.04354099999999,69423.19999999998,55906.12,45.058903,7708.5758000000005,
-0.76,0.32,36.978500999999994,69423.19999999998,55807.939999999995,45.03867100000001,7718.7826000000005,
-0.76,0.34,36.88739400000001,69423.19999999998,55670.47000000001,45.01706300000001,7741.1576000000005,
-0.76,0.36,36.812593,69423.19999999998,55557.57,44.994471999999995,7745.871899999999,
-0.76,0.38,36.798033000000004,69423.19999999998,55535.560000000005,44.970758,7653.651500000001,
-0.76,0.4,36.844851,69423.19999999998,55606.280000000006,44.945793,7448.9004,
-0.76,0.42,36.89958300000001,69423.19999999998,55688.859999999986,44.919473,7234.353700000001,
-0.76,0.44,36.953089999999996,69423.19999999998,55769.600000000006,44.89261100000002,7029.7464,
-0.76,0.46,37.00668400000001,69423.19999999998,55850.5,44.864512,6822.385899999999,
