abs_x,abs_y,efficiency,potential_flux,absorbed_flux,cos_factor,shadow_losses
-0.7,-0.4,0.7842076923076926,1509.1999999999985,1221.7550549450548,0.9003106153846154,66.96973912087914
-0.7,-0.38,0.7828285934065934,1509.1999999999985,1222.7894725274725,0.9007018021978024,67.59851538461535
-0.7,-0.36,0.7822935054945054,1509.1999999999985,1225.4909890109889,0.9009040879120882,67.17983736263736
-0.7,-0.34,0.7810370219780218,1509.1999999999985,1225.3057142857142,0.9013031978021981,69.54312791208793
-0.7,-0.32,0.7808560549450553,1509.1999999999985,1226.2031868131864,0.9017622307692306,70.97721318681322
-0.7,-0.3,0.7814206263736264,1509.1999999999985,1226.184615384615,0.9020962747252744,72.73884725274725
-0.7,-0.28,0.7805218021978022,1509.1999999999985,1227.6225274725268,0.9025595934065933,74.6332065934066
-0.7,-0.26,0.7791749340659344,1509.1999999999985,1225.2773626373626,0.9027614505494507,77.1387010989011
-0.7,-0.24,0.7796495934065935,1509.1999999999985,1226.9139560439562,0.9031184835164835,78.74750219780218
-0.7,-0.22,0.7798622967032967,1509.1999999999985,1227.4728571428568,0.903382362637363,80.2542032967033
-0.7,-0.2,0.777337967032967,1509.1999999999985,1226.65021978022,0.9033790109890111,80.671265934066
-0.7,-0.18,0.7778654505494508,1509.1999999999985,1226.906263736264,0.903698560439561,82.51665164835165
-0.7,-0.16,0.7763707032967031,1509.1999999999985,1226.5963736263739,0.9038638131868137,83.50686813186809
-0.7,-0.14,0.7756831428571427,1509.1999999999985,1225.3618681318678,0.9040988791208789,86.06273626373626
-0.7,-0.12,0.7741233956043959,1509.1999999999985,1224.5331868131873,0.9043064615384614,88.12160329670331
-0.7,-0.1,0.7743393516483517,1509.1999999999985,1223.7468131868127,0.9045855604395604,91.65047692307692
-0.7,-0.08,0.773158868131868,1509.1999999999985,1221.2394505494506,0.9045456043956044,94.02123516483518
-0.7,-0.06,0.7719878131868133,1509.1999999999985,1220.0141758241764,0.9046945494505497,96.0649076923077
-0.7,-0.04,0.7703923956043955,1509.1999999999985,1219.1020879120874,0.9048575274725269,97.72884175824177
-0.7,-0.02,0.7677297362637364,1509.1999999999985,1217.4090109890108,0.9045480549450547,99.1537978021978
-0.7,0.0,0.766320230769231,1509.1999999999985,1217.1932967032972,0.9048015274725275,100.01090329670332
-0.7,0.02,0.7645386483516484,1509.1999999999985,1214.0739560439558,0.9045275934065934,102.8811142857143
-0.7,0.04,0.7631015604395608,1509.1999999999985,1214.3494505494505,0.9046803076923078,102.81472747252744
-0.7,0.06,0.760831945054945,1509.1999999999985,1212.635274725275,0.9042990659340661,104.3840351648352
-0.7,0.08,0.7594714065934065,1509.1999999999985,1209.7507692307697,0.9044007032967035,105.75759780219778
-0.7,0.1,0.7583252857142858,1509.1999999999985,1209.8453846153848,0.9045219890109891,106.14848131868132
-0.7,0.12,0.7555408681318682,1509.1999999999985,1206.0859340659335,0.9042690439560438,108.54889670329666
-0.7,0.14,0.7523806483516482,1509.1999999999985,1204.037362637362,0.9041138791208794,109.53747692307691
-0.7,0.16,0.750710681318681,1509.1999999999985,1201.676043956044,0.9038209670329669,110.73523296703294
-0.7,0.18,0.7485106813186813,1509.1999999999985,1199.4037362637364,0.9038412197802199,111.91423736263735
-0.7,0.2,0.7460670109890108,1509.1999999999985,1194.2338461538463,0.9033804615384614,115.40637802197799
-0.7,0.22,0.7428526923076924,1509.1999999999985,1191.324615384615,0.9032592087912087,117.0532351648351
-0.7,0.24,0.740356065934066,1509.1999999999985,1187.5608791208795,0.9028964285714285,118.69200659340656
-0.7,0.26,0.737575758241758,1509.1999999999985,1185.5786813186805,0.9027864285714281,119.99984615384614
-0.7,0.28,0.733156714285714,1509.1999999999985,1179.3436263736262,0.9022748131868132,122.27198241758235
-0.7,0.3,0.7315247362637362,1509.1999999999985,1177.03956043956,0.9022592417582419,124.49485494505491
-0.7,0.32,0.729285164835165,1509.1999999999985,1173.6160439560435,0.9017927142857143,125.96126813186822
-0.7,0.34,0.7245957142857145,1509.1999999999985,1168.415384615385,0.9012712637362638,127.85298461538461
-0.7,0.36,0.7234126153846157,1509.1999999999985,1165.1640439560442,0.9009575494505496,130.14854945054944
-0.7,0.38,0.7216491098901099,1509.1999999999985,1161.4385714285713,0.900559076923077,131.3889626373626
-0.7,0.4,0.7208611758241756,1509.1999999999985,1159.2219780219777,0.9002343076923078,130.70504615384615
-0.68,-0.4,0.7850449670329668,1509.1999999999985,1224.0915384615384,0.9020320439560441,67.90325692307692
-0.68,-0.38,0.7844731978021975,1509.1999999999985,1223.6141538461543,0.9022810000000002,69.59600923076924
-0.68,-0.36,0.784803934065934,1509.1999999999985,1227.9115384615388,0.9028308571428573,69.34042615384615
-0.68,-0.34,0.7839677032967034,1509.1999999999985,1228.1594505494506,0.903312846153846,72.14392461538462
-0.68,-0.32,0.7845066263736264,1509.1999999999985,1230.5457142857142,0.9034984835164835,71.47389714285717
-0.68,-0.3,0.7834870109890115,1509.1999999999985,1230.2830769230768,0.9038692637362641,74.35918241758243
-0.68,-0.28,0.7832613516483516,1509.1999999999985,1229.7437362637363,0.9043473516483519,77.34963846153846
-0.68,-0.26,0.783349021978022,1509.1999999999985,1230.790989010989,0.9044505054945057,77.93944065934066
-0.68,-0.24,0.7815864395604392,1509.1999999999985,1228.9818681318686,0.9049206923076921,81.44933516483513
-0.68,-0.22,0.781382868131868,1509.1999999999985,1230.4519780219775,0.9051372307692309,81.62593516483517
