abs_x,abs_y,efficiency,potential_flux,absorbed_flux,cos_factor,shadow_losses
-0.7,-0.4,0.8345692500000002,1509.1999999999985,1261.6003846153849,0.9443529423076927,34.93094730769231
-0.7,-0.38,0.8331686923076922,1509.1999999999985,1259.8623076923072,0.9454280192307695,36.738199807692304
-0.7,-0.36,0.8352052307692308,1509.1999999999985,1262.7865384615384,0.9464799423076923,38.910844230769236
-0.7,-0.34,0.834440326923077,1509.1999999999985,1261.422884615385,0.9475943846153847,42.08377307692308
-0.7,-0.32,0.8336757884615383,1509.1999999999985,1259.7948076923078,0.9485427692307691,45.167901923076926
-0.7,-0.3,0.8333967307692304,1509.1999999999985,1259.4569230769234,0.9496100576923077,47.88686153846153
-0.7,-0.28,0.8330852499999999,1509.1999999999985,1258.9396153846153,0.9506647500000001,51.618282692307695
-0.7,-0.26,0.8306532884615384,1509.1999999999985,1255.3434615384617,0.9515525576923076,55.42391730769229
-0.7,-0.24,0.8309913653846157,1509.1999999999985,1255.1665384615383,0.9524933653846157,58.38049423076922
-0.7,-0.22,0.830663346153846,1509.1999999999985,1254.9678846153845,0.9535065384615387,61.47010961538462
-0.7,-0.2,0.8280261538461537,1509.1999999999985,1251.0450000000003,0.9543423076923077,65.04463461538464
-0.7,-0.18,0.8262191346153844,1509.1999999999985,1247.811153846154,0.9550894230769231,69.99363846153845
-0.7,-0.16,0.8250579038461539,1509.1999999999985,1246.1046153846153,0.9560746923076925,72.24565576923077
-0.7,-0.14,0.8230658461538466,1509.1999999999985,1242.630576923077,0.9568127692307692,78.42447884615386
-0.7,-0.12,0.8219731346153848,1509.1999999999985,1241.141730769231,0.9577052884615381,82.50620192307692
-0.7,-0.1,0.8205875192307696,1509.1999999999985,1238.746153846154,0.9586198846153844,88.23633653846153
-0.7,-0.08,0.8173147692307692,1509.1999999999985,1233.747307692308,0.9592143653846156,92.26488076923079
-0.7,-0.06,0.8147062307692308,1509.1999999999985,1229.4417307692308,0.9599312500000001,95.89765384615382
-0.7,-0.04,0.8131612115384617,1509.1999999999985,1227.3244230769228,0.9605817115384614,101.18862115384619
-0.7,-0.02,0.8090520961538462,1509.1999999999985,1220.8028846153845,0.9611498653846152,105.88055961538466
-0.7,0.0,0.8072115769230771,1509.1999999999985,1217.8857692307697,0.9618842884615381,111.78501153846153
-0.7,0.02,0.8044601346153846,1509.1999999999985,1213.9961538461537,0.9623789807692309,116.15893269230767
-0.7,0.04,0.8020084230769229,1509.1999999999985,1209.4357692307692,0.9630458846153845,121.96920384615383
-0.7,0.06,0.7974013846153848,1509.1999999999985,1202.9880769230772,0.9634418269230766,127.67776923076924
-0.7,0.08,0.7946089615384614,1509.1999999999985,1198.4723076923078,0.9639756923076924,131.55023076923078
-0.7,0.1,0.7925880384615387,1509.1999999999985,1195.1265384615383,0.9645266730769231,137.02894230769232
-0.7,0.12,0.7883817307692306,1509.1999999999985,1188.8525000000004,0.9649729038461543,142.36998076923072
-0.7,0.14,0.7835700192307693,1509.1999999999985,1181.5651923076925,0.965296269230769,147.78132692307693
-0.7,0.16,0.7817155384615382,1509.1999999999985,1178.8296153846152,0.9657398461538464,152.90984615384616
-0.7,0.18,0.7772922115384616,1509.1999999999985,1172.5480769230767,0.9661018461538463,158.67650000000003
-0.7,0.2,0.7722778461538462,1509.1999999999985,1164.5798076923077,0.9664109230769231,164.3118461538462
-0.7,0.22,0.7701876346153843,1509.1999999999985,1161.5061538461541,0.9666715384615385,168.25565384615385
-0.7,0.24,0.7657698269230766,1509.1999999999985,1154.7780769230772,0.9668892115384617,173.24849999999998
-0.7,0.26,0.7622886153846155,1509.1999999999985,1149.2432692307689,0.9672608269230767,178.41844230769226
-0.7,0.28,0.7576834038461538,1509.1999999999985,1142.3886538461538,0.9673786538461537,182.94311538461537
-0.7,0.3,0.7528320192307691,1509.1999999999985,1135.2346153846152,0.9675885769230766,190.3743461538462
-0.7,0.32,0.7497852884615385,1509.1999999999985,1130.061538461538,0.9676474038461538,194.8491923076923
-0.7,0.34,0.74472475,1509.1999999999985,1122.4140384615384,0.9677946730769231,198.50819230769233
-0.7,0.36,0.7399783846153848,1509.1999999999985,1115.2671153846154,0.9679517500000003,205.3258461538462
-0.7,0.38,0.7382048653846156,1509.1999999999985,1112.565,0.9679319807692306,207.69221153846155
-0.7,0.4,0.7321489038461537,1509.1999999999985,1103.578269230769,0.968001423076923,214.1815961538462
-0.68,-0.4,0.8359699230769232,1509.1999999999985,1263.7388461538462,0.9451508461538458,35.98431423076923
-0.68,-0.38,0.8376988653846154,1509.1999999999985,1266.4007692307691,0.946181692307692,38.05992653846154
-0.68,-0.36,0.8376201538461537,1509.1999999999985,1266.4044230769227,0.9473229807692303,40.2482673076923
-0.68,-0.34,0.8375898076923074,1509.1999999999985,1265.9199999999998,0.9483800961538464,43.25520576923077
-0.68,-0.32,0.8369686730769232,1509.1999999999985,1265.0369230769231,0.9493291153846152,46.840790384615374
-0.68,-0.3,0.8362150961538464,1509.1999999999985,1263.5790384615384,0.950317769230769,50.05638076923078
-0.68,-0.28,0.8358939807692306,1509.1999999999985,1262.9930769230773,0.9515115961538464,53.984228846153854
-0.68,-0.26,0.835191403846154,1509.1999999999985,1261.8136538461538,0.9523249423076925,56.20965384615384
-0.68,-0.24,0.8335861153846154,1509.1999999999985,1259.1186538461536,0.9533820384615388,61.55548461538461
-0.68,-0.22,0.8314110192307692,1509.1999999999985,1255.7488461538462,0.9543119038461538,65.3520846153846
