abs_x,abs_y,efficiency,potential_flux,absorbed_flux,cos_factor,shadow_losses,missing_losses
-0.78,-0.04,41.365696,78478.4,62450.990000000005,49.754305,4930.046299999999,
-0.78,-0.02,41.246929,78478.4,62262.29000000001,49.785942,5161.0272,
-0.78,0.0,41.105627,78478.4,62043.409999999996,49.821099,5398.521400000001,
-0.78,0.02,40.982701,78478.4,61848.66,49.848804,5645.743300000001,
-0.78,0.04,40.856951,78478.4,61663.11,49.87869500000001,5875.092699999999,
-0.78,0.06,40.710926,78478.4,61435.280000000006,49.904140999999996,6093.024899999999,
-0.78,0.08,40.55284700000001,78478.4,61195.67000000001,49.930991000000006,6336.741,
-0.78,0.1,40.404241999999996,78478.4,60965.8,49.95591800000001,6578.541,
-0.78,0.12,40.233698,78478.4,60701.03,49.97810499999999,6828.584,
-0.78,0.14,40.0705,78478.4,60460.2,49.999926,7092.463999999999,
-0.78,0.16,39.925810000000006,78478.4,60224.159999999996,50.020880000000005,7331.0560000000005,
-0.78,0.18,39.75475000000001,78478.4,59965.16,50.038154,7540.113,
-0.78,0.2,39.569869999999995,78478.4,59683.29,50.055323,7803.208999999999,
-0.78,0.22,39.409917000000014,78478.4,59442.11,50.072837,8034.588000000001,
-0.78,0.24,39.238436,78478.4,59172.16,50.084229,8270.53,
-0.78,0.26,39.038554000000005,78478.4,58871.41,50.099179,8544.621,
-0.78,0.28,38.84022999999999,78478.4,58557.36,50.108866,8787.851,
-0.78,0.3,38.64757900000001,78478.4,58267.87,50.12068899999999,9051.385,
-0.78,0.32,38.456851,78478.4,57971.509999999995,50.128403,9330.711,
-0.78,0.34,38.269054,78478.4,57685.350000000006,50.135311,9543.306999999999,
-0.78,0.36,38.067168,78478.4,57384.979999999996,50.139160999999994,9746.529,
-0.78,0.38,37.848771,78478.4,57059.96,50.14419099999999,10003.589000000002,
-0.78,0.4,37.67201,78478.4,56787.81,50.14579000000001,10195.529,
-0.78,0.42,37.484433,78478.4,56509.22000000001,50.149477000000005,10418.99,
-0.78,0.44,37.240688,78478.4,56146.36,50.149552,10667.67,
-0.78,0.46,37.080661000000006,78478.4,55909.10999999999,50.14669700000001,10833.468,
